1000	3.5390257835e-07
1011	3.5390257835e-07
1022	3.5401899368e-07
1033	0.0000000000e+00
1044	0.0000000000e+00
1055	0.0000000000e+00
1066	0.0000000000e+00
1077	3.5401899368e-07
1088	0.0000000000e+00
1099	3.5390257835e-07
1110	0.0000000000e+00
1121	3.5401899368e-07
1132	3.5390257835e-07
1143	3.5401899368e-07
1154	0.0000000000e+00
1165	3.5401899368e-07
1176	0.0000000000e+00
1187	0.0000000000e+00
1198	3.5401899368e-07
1209	0.0000000000e+00
1220	0.0000000000e+00
1231	3.5390257835e-07
1242	0.0000000000e+00
1253	0.0000000000e+00
1264	0.0000000000e+00
1275	0.0000000000e+00
1286	3.5401899368e-07
1297	0.0000000000e+00
1308	3.5390257835e-07
1319	0.0000000000e+00
1330	3.5390257835e-07
1341	3.5401899368e-07
1352	3.5401899368e-07
1363	0.0000000000e+00
1374	0.0000000000e+00
1385	3.5401899368e-07
1396	0.0000000000e+00
1407	0.0000000000e+00
1418	0.0000000000e+00
1429	3.5401899368e-07
1440	3.5401899368e-07
1451	3.5390257835e-07
1462	0.0000000000e+00
1473	0.0000000000e+00
1484	0.0000000000e+00
1495	3.5390257835e-07
1506	3.5401899368e-07
1517	3.5401899368e-07
1528	0.0000000000e+00
1539	3.5390257835e-07
1550	0.0000000000e+00
1561	3.5390257835e-07
1572	3.5401899368e-07
1583	0.0000000000e+00
1594	0.0000000000e+00
1605	0.0000000000e+00
1616	0.0000000000e+00
1627	0.0000000000e+00
1638	3.5401899368e-07
1649	0.0000000000e+00
1660	0.0000000000e+00
1671	3.5401899368e-07
1682	3.5390257835e-07
1693	0.0000000000e+00
1704	3.5390257835e-07
1715	0.0000000000e+00
1726	3.5390257835e-07
1737	0.0000000000e+00
1748	3.5390257835e-07
1759	0.0000000000e+00
1770	3.5390257835e-07
1781	3.5390257835e-07
1792	0.0000000000e+00
1803	0.0000000000e+00
1814	3.5390257835e-07
1825	3.5390257835e-07
1836	0.0000000000e+00
1847	3.5401899368e-07
1858	0.0000000000e+00
1869	0.0000000000e+00
1880	0.0000000000e+00
1891	0.0000000000e+00
1902	0.0000000000e+00
1913	3.5401899368e-07
1924	0.0000000000e+00
1935	0.0000000000e+00
1946	0.0000000000e+00
1957	0.0000000000e+00
1968	3.5401899368e-07
1979	0.0000000000e+00
1990	0.0000000000e+00
2001	3.5390257835e-07
2012	0.0000000000e+00
2023	3.5401899368e-07
2034	0.0000000000e+00
2045	3.5390257835e-07
2056	0.0000000000e+00
2067	0.0000000000e+00
2078	0.0000000000e+00
2089	0.0000000000e+00
2100	0.0000000000e+00
2111	0.0000000000e+00
2122	0.0000000000e+00
2133	0.0000000000e+00
2144	0.0000000000e+00
2155	3.5390257835e-07
2166	3.5401899368e-07
2177	0.0000000000e+00
2188	0.0000000000e+00
2199	0.0000000000e+00
2210	3.5390257835e-07
2221	0.0000000000e+00
2232	0.0000000000e+00
2243	0.0000000000e+00
2254	0.0000000000e+00
2265	0.0000000000e+00
2276	0.0000000000e+00
2287	0.0000000000e+00
2298	3.5390257835e-07
2309	0.0000000000e+00
2320	0.0000000000e+00
2331	0.0000000000e+00
2342	3.5390257835e-07
2353	0.0000000000e+00
2364	0.0000000000e+00
2375	3.5401899368e-07
2386	0.0000000000e+00
2397	0.0000000000e+00
2408	3.5401899368e-07
2419	0.0000000000e+00
2430	0.0000000000e+00
2441	0.0000000000e+00
2452	0.0000000000e+00
2463	3.5390257835e-07
2474	0.0000000000e+00
2485	0.0000000000e+00
2496	0.0000000000e+00
2507	0.0000000000e+00
2518	0.0000000000e+00
2529	0.0000000000e+00
2540	3.5390257835e-07
2551	0.0000000000e+00
2562	0.0000000000e+00
2573	3.5401899368e-07
2584	3.5390257835e-07
2595	0.0000000000e+00
2606	0.0000000000e+00
2617	3.5401899368e-07
2628	0.0000000000e+00
2639	3.5401899368e-07
2650	3.5401899368e-07
2661	0.0000000000e+00
2672	0.0000000000e+00
2683	3.5401899368e-07
2694	3.5401899368e-07
2705	3.5390257835e-07
2716	0.0000000000e+00
2727	0.0000000000e+00
2738	0.0000000000e+00
2749	0.0000000000e+00
2760	0.0000000000e+00
2771	3.5401899368e-07
2782	0.0000000000e+00
2793	3.5390257835e-07
2804	0.0000000000e+00
2815	0.0000000000e+00
2826	3.5390257835e-07
2837	3.5401899368e-07
2848	3.5401899368e-07
2859	0.0000000000e+00
2870	3.5401899368e-07
2881	0.0000000000e+00
2892	0.0000000000e+00
2903	3.5390257835e-07
2914	0.0000000000e+00
2925	0.0000000000e+00
2936	0.0000000000e+00
2947	3.5390257835e-07
2958	3.5401899368e-07
2969	0.0000000000e+00
2980	3.5401899368e-07
2991	0.0000000000e+00
3002	3.5401899368e-07
3013	0.0000000000e+00
3024	0.0000000000e+00
3035	3.5390257835e-07
3046	3.5390257835e-07
3057	0.0000000000e+00
3068	3.5390257835e-07
3079	3.5401899368e-07
3090	0.0000000000e+00
3101	0.0000000000e+00
3112	0.0000000000e+00
3123	0.0000000000e+00
3134	0.0000000000e+00
3145	0.0000000000e+00
3156	0.0000000000e+00
3167	0.0000000000e+00
3178	0.0000000000e+00
3189	0.0000000000e+00
3200	0.0000000000e+00
3211	0.0000000000e+00
3222	3.5401899368e-07
3233	3.5401899368e-07
